acc1-1,acc1-2,acc1-3,gyro1-1,gyro1-2,gyro1-3,acc2-1,acc2-2,acc2-3,gyro2-1,gyro2-2,gyro2-3,acc3-1,acc3-2,acc3-3,gyro3-1,gyro3-2,gyro3-3,acc4-1,acc4-2,acc4-3,gyro4-1,gyro4-2,gyro4-3,acc5-1,acc5-2,acc5-3,gyro5-1,gyro5-2,gyro5-3,acc6-1,acc6-2,acc6-3,gyro6-1,gyro6-2,gyro6-3,acc7-1,acc7-2,acc7-3,gyro7-1,gyro7-2,gyro7-3,acc8-1,acc8-2,acc8-3,gyro8-1,gyro8-2,gyro8-3,acc9-1,acc9-2,acc9-3,gyro9-1,gyro9-2,gyro9-3,acc10-1,acc10-2,acc10-3,gyro10-1,gyro10-2,gyro10-3,label
-1.7,14.3,12.4,-20.8,40.4,-1.4,-0.1,3.8,-1.1,-20.8,40.4,-1.4,-0.1,3.8,-1.1,-14.2,-21.8,31.8,-0.1,13.8,9.8,-14.2,-21.8,31.8,-0.1,13.8,9.8,-25.8,27.3,-34.9,0.1,3.9,0.1,-25.8,27.3,-34.9,0.1,3.9,0.1,-10.9,-22.1,23.8,-1.5,13.4,10.0,-10.9,-22.1,23.8,-1.5,13.4,10.0,-33.8,13.2,-37.9,0.0,2.7,0.0,-33.8,13.2,-37.9,1
0.0,2.7,0.0,-18.4,-26.9,12.5,-1.7,13.8,12.2,-18.4,-26.9,12.5,-1.7,13.8,12.2,-24.4,27.9,-18.0,0.9,2.6,0.0,-24.4,27.9,-18.0,0.9,2.6,0.0,-30.2,-4.8,18.1,-2.7,12.5,13.5,-30.2,-4.8,18.1,-2.7,12.5,13.5,-29.6,-1.2,-30.3,0.0,2.9,0.0,-29.6,-1.2,-30.3,0.0,2.9,0.0,-18.7,-23.3,23.2,6.9,6.9,3.1,-18.7,-23.3,23.2,1
6.9,6.9,3.1,0.6,87.9,28.9,-1.9,5.2,3.9,0.6,87.9,28.9,-1.9,5.2,3.9,-16.0,-30.4,-35.7,-9.8,9.8,-6.5,-16.0,-30.4,-35.7,-9.8,9.8,-6.5,-122.8,-87.4,75.7,3.5,6.5,0.0,-122.8,-87.4,75.7,3.5,6.5,0.0,125.4,103.1,-29.1,0.0,1.9,0.0,125.4,103.1,-29.1,0.0,1.9,0.0,-109.8,71.5,35.0,0.0,14.3,-9.8,-109.8,71.5,35.0,1
0.0,14.3,-9.8,110.4,-71.0,57.9,0.0,1.8,0.0,110.4,-71.0,57.9,0.0,1.8,0.0,-81.0,62.1,-1.6,0.0,15.3,-9.8,-81.0,62.1,-1.6,0.0,15.3,-9.8,56.0,-37.5,62.3,4.2,8.2,-1.0,56.0,-37.5,62.3,4.2,8.2,-1.0,177.3,61.9,-79.6,-0.1,1.9,2.0,177.3,61.9,-79.6,-0.1,1.9,2.0,-58.9,38.4,-24.9,-4.3,14.7,-9.8,-58.9,38.4,-24.9,1
-4.3,14.7,-9.8,18.4,-66.8,39.3,0.0,2.7,0.0,18.4,-66.8,39.3,0.0,2.7,0.0,-85.5,81.4,13.1,-5.4,13.7,-9.8,-85.5,81.4,13.1,-5.4,13.7,-9.8,-3.9,-77.0,47.1,0.0,3.7,0.0,-3.9,-77.0,47.1,0.0,3.7,0.0,-60.4,52.5,-6.4,-1.7,14.9,-9.8,-60.4,52.5,-6.4,-1.7,14.9,-9.8,20.5,-25.6,49.8,0.0,2.4,0.0,20.5,-25.6,49.8,1
0.0,2.4,0.0,-116.5,76.0,16.2,-2.8,14.0,-12.4,-116.5,76.0,16.2,-2.8,14.0,-12.4,13.0,-67.7,71.2,-1.8,1.2,0.0,13.0,-67.7,71.2,-1.8,1.2,0.0,4.3,4.6,-17.3,3.0,2.2,-19.4,4.3,4.6,-17.3,3.0,2.2,-19.4,-34.9,23.9,90.0,-1.4,0.0,-2.4,-34.9,23.9,90.0,-1.4,0.0,-2.4,-7.8,76.2,12.4,4.6,-0.1,-18.9,-7.8,76.2,12.4,1
4.6,-0.1,-18.9,-18.4,6.5,34.0,0.0,0.0,-1.1,-18.4,6.5,34.0,0.0,0.0,-1.1,3.5,46.1,1.2,0.5,-0.1,-19.6,3.5,46.1,1.2,0.5,-0.1,-19.6,-52.0,-3.8,20.2,0.0,0.0,-1.4,-52.0,-3.8,20.2,0.0,0.0,-1.4,0.8,-6.9,-23.8,1.7,0.0,-18.9,0.8,-6.9,-23.8,1.7,0.0,-18.9,-39.7,17.3,31.9,0.0,1.3,-1.5,-39.7,17.3,31.9,1
0.0,1.3,-1.5,2.4,5.2,-21.6,3.1,0.0,-18.9,2.4,5.2,-21.6,3.1,0.0,-18.9,-17.7,19.4,40.8,-2.0,0.0,-1.9,-17.7,19.4,40.8,-2.0,0.0,-1.9,-21.7,53.3,8.8,3.8,3.3,-18.0,-21.7,53.3,8.8,3.8,3.3,-18.0,45.0,-92.5,11.5,-2.9,0.0,-2.0,45.0,-92.5,11.5,-2.9,0.0,-2.0,-26.0,55.6,15.6,-1.0,0.0,-2.9,-26.0,55.6,15.6,1
-1.0,0.0,-2.9,6.1,14.8,-1.3,1.6,0.0,-20.5,6.1,14.8,-1.3,1.6,0.0,-20.5,-29.6,-48.5,11.1,4.2,2.2,-6.2,-29.6,-48.5,11.1,4.2,2.2,-6.2,96.8,-77.6,-46.9,-5.9,-2.8,-12.3,96.8,-77.6,-46.9,-5.9,-2.8,-12.3,-61.4,88.2,27.8,4.1,2.3,-4.3,-61.4,88.2,27.8,4.1,2.3,-4.3,96.6,-70.8,-47.3,-5.0,-2.6,-12.3,96.6,-70.8,-47.3,1
-5.0,-2.6,-12.3,-62.6,95.7,22.1,3.4,2.6,-3.7,-62.6,95.7,22.1,3.4,2.6,-3.7,84.8,-77.1,-52.8,-5.2,-1.1,-13.2,84.8,-77.1,-52.8,-5.2,-1.1,-13.2,-61.1,33.4,9.9,4.2,2.5,-5.1,-61.1,33.4,9.9,4.2,2.5,-5.1,94.7,-55.7,-33.0,-5.9,0.0,-14.8,94.7,-55.7,-33.0,-5.9,0.0,-14.8,-60.5,34.2,12.7,3.4,5.2,0.0,-60.5,34.2,12.7,1
3.4,5.2,0.0,87.7,-7.6,-129.8,-2.6,2.1,-0.2,87.7,-7.6,-129.8,-2.6,2.1,-0.2,-79.0,48.6,9.7,3.4,10.5,-7.3,-79.0,48.6,9.7,3.4,10.5,-7.3,147.8,3.4,25.2,-6.3,3.0,-3.6,147.8,3.4,25.2,-6.3,3.0,-3.6,-101.7,21.6,26.1,2.8,8.7,-4.2,-101.7,21.6,26.1,2.8,8.7,-4.2,193.5,-5.2,-48.7,-9.8,3.8,-6.7,193.5,-5.2,-48.7,1
-9.8,3.8,-6.7,-80.8,-46.7,27.9,2.6,5.5,-1.0,-80.8,-46.7,27.9,2.6,5.5,-1.0,125.9,35.6,-75.9,-11.3,4.9,-8.0,125.9,35.6,-75.9,-11.3,4.9,-8.0,-82.7,-29.9,36.8,2.3,4.7,0.1,-82.7,-29.9,36.8,2.3,4.7,0.1,74.0,47.0,-76.9,-7.0,1.5,-17.3,74.0,47.0,-76.9,-7.0,1.5,-17.3,-92.3,7.0,78.4,0.0,2.2,0.0,-92.3,7.0,78.4,1
0.0,2.2,0.0,-26.8,124.4,9.7,21.5,1.4,2.7,-26.8,124.4,9.7,21.5,1.4,2.7,90.6,69.2,0.4,1.2,3.3,1.6,90.6,69.2,0.4,1.2,3.3,1.6,15.8,-50.1,-33.1,7.4,0.0,19.1,15.8,-50.1,-33.1,7.4,0.0,19.1,45.2,-18.6,-57.0,0.0,2.5,0.0,45.2,-18.6,-57.0,0.0,2.5,0.0,7.4,-44.5,17.4,-2.7,0.0,17.8,7.4,-44.5,17.4,1
-2.7,0.0,17.8,15.7,-94.7,-41.7,1.3,1.9,3.1,15.7,-94.7,-41.7,1.3,1.9,3.1,-0.8,57.3,39.1,-4.7,0.0,13.1,-0.8,57.3,39.1,-4.7,0.0,13.1,24.2,-156.0,-26.0,3.8,1.4,4.7,24.2,-156.0,-26.0,3.8,1.4,4.7,-26.4,187.1,50.2,-5.3,0.0,11.6,-26.4,187.1,50.2,-5.3,0.0,11.6,55.9,-83.2,-52.5,4.2,-0.1,4.3,55.9,-83.2,-52.5,1
4.2,-0.1,4.3,-28.9,103.2,28.1,-3.3,0.1,14.1,-28.9,103.2,28.1,-3.3,0.1,14.1,13.0,-163.3,-33.6,6.3,0.1,4.4,13.0,-163.3,-33.6,6.3,0.1,4.4,-47.0,122.2,60.3,-3.1,0.1,13.3,-47.0,122.2,60.3,-3.1,0.1,13.3,58.1,-156.7,-55.1,5.6,1.1,5.2,58.1,-156.7,-55.1,5.6,1.1,5.2,-40.7,128.7,49.7,-4.1,0.0,12.9,-40.7,128.7,49.7,1
-4.1,0.0,12.9,55.2,-111.0,-50.8,-0.9,3.3,1.9,55.2,-111.0,-50.8,-0.9,3.3,1.9,2.1,-68.1,30.3,7.9,0.0,16.0,2.1,-68.1,30.3,7.9,0.0,16.0,-52.8,139.6,-3.7,-2.7,3.1,1.4,-52.8,139.6,-3.7,-2.7,3.1,1.4,48.1,-85.1,30.2,8.1,0.0,14.3,48.1,-85.1,30.2,8.1,0.0,14.3,-51.3,165.9,11.1,-3.5,2.2,3.5,-51.3,165.9,11.1,1
-3.5,2.2,3.5,70.7,-93.0,0.5,7.2,0.0,11.2,70.7,-93.0,0.5,7.2,0.0,11.2,-39.1,198.3,24.1,-4.3,2.7,3.2,-39.1,198.3,24.1,-4.3,2.7,3.2,78.6,-102.5,12.7,8.2,0.0,12.3,78.6,-102.5,12.7,8.2,0.0,12.3,-53.8,187.6,22.8,-4.4,3.2,1.9,-53.8,187.6,22.8,-4.4,3.2,1.9,72.3,-106.9,36.7,8.5,0.0,14.5,72.3,-106.9,36.7,1
8.5,0.0,14.5,-58.8,174.2,7.6,0.1,3.8,2.4,-58.8,174.2,7.6,0.1,3.8,2.4,30.5,-66.5,39.7,6.4,-0.1,19.7,30.5,-66.5,39.7,6.4,-0.1,19.7,-70.1,34.2,-23.4,-2.1,3.6,1.9,-70.1,34.2,-23.4,-2.1,3.6,1.9,35.0,-72.0,40.3,4.7,0.0,19.2,35.0,-72.0,40.3,4.7,0.0,19.2,-65.5,52.6,-16.9,-1.4,3.3,1.4,-65.5,52.6,-16.9,1
-1.4,3.3,1.4,24.4,-48.7,43.3,3.8,0.0,19.9,24.4,-48.7,43.3,3.8,0.0,19.9,-69.0,-31.1,-19.9,-1.8,2.6,0.0,-69.0,-31.1,-19.9,-1.8,2.6,0.0,22.3,-72.3,28.8,0.7,0.0,20.5,22.3,-72.3,28.8,0.7,0.0,20.5,-77.5,-90.7,-3.5,5.5,3.7,-3.7,-77.5,-90.7,-3.5,5.5,3.7,-3.7,-118.0,142.2,198.6,-0.1,-0.1,-15.5,-118.0,142.2,198.6,1
-0.1,-0.1,-15.5,-111.2,75.1,0.0,8.5,2.3,-15.2,-111.2,75.1,0.0,8.5,2.3,-15.2,15.3,-35.7,59.4,-2.7,0.0,-4.4,15.3,-35.7,59.4,-2.7,0.0,-4.4,-34.0,53.7,-3.2,7.0,3.2,-14.2,-34.0,53.7,-3.2,7.0,3.2,-14.2,44.8,-75.2,42.4,-3.8,0.0,-6.3,44.8,-75.2,42.4,-3.8,0.0,-6.3,-51.9,60.8,2.0,7.4,3.1,-11.0,-51.9,60.8,2.0,1
7.4,3.1,-11.0,97.8,-43.9,21.8,-6.2,0.1,-8.0,97.8,-43.9,21.8,-6.2,0.1,-8.0,-64.8,27.9,8.0,3.5,5.2,-4.5,-64.8,27.9,8.0,3.5,5.2,-4.5,135.3,-97.8,-68.1,-4.2,0.0,-9.8,135.3,-97.8,-68.1,-4.2,0.0,-9.8,-63.3,63.1,22.1,6.8,2.9,-5.2,-63.3,63.1,22.1,6.8,2.9,-5.2,170.0,-37.7,-11.5,-2.4,0.1,-12.2,170.0,-37.7,-11.5,1
-2.4,0.1,-12.2,-64.8,26.0,10.0,4.1,3.0,-1.2,-64.8,26.0,10.0,4.1,3.0,-1.2,119.6,-57.8,-49.7,-3.6,-1.3,-15.8,119.6,-57.8,-49.7,-3.6,-1.3,-15.8,-82.7,59.9,19.5,8.0,0.0,-14.6,-82.7,59.9,19.5,8.0,0.0,-14.6,28.4,-18.9,63.3,-3.1,0.1,-2.6,28.4,-18.9,63.3,-3.1,0.1,-2.6,-37.7,56.3,-2.1,-3.1,-3.3,-17.1,-37.7,56.3,-2.1,1
-3.1,-3.3,-17.1,-55.8,103.4,15.3,2.4,2.7,-1.7,-55.8,103.4,15.3,2.4,2.7,-1.7,67.1,-83.8,-57.4,-1.2,-2.3,-18.2,67.1,-83.8,-57.4,-1.2,-2.3,-18.2,-67.8,82.1,15.1,0.0,2.4,-1.3,-67.8,82.1,15.1,0.0,2.4,-1.3,30.9,-37.9,-43.7,-2.6,0.0,-7.2,30.9,-37.9,-43.7,-2.6,0.0,-7.2,-31.7,35.5,-5.9,8.6,0.0,-11.5,-31.7,35.5,-5.9,1
8.6,0.0,-11.5,68.3,-22.0,50.3,0.0,2.8,0.0,68.3,-22.0,50.3,0.0,2.8,0.0,0.0,11.8,-51.7,4.3,0.0,-20.0,0.0,11.8,-51.7,4.3,0.0,-20.0,-59.0,33.8,22.8,-0.1,4.3,-0.1,-59.0,33.8,22.8,-0.1,4.3,-0.1,-4.6,14.0,-93.9,-0.1,13.3,-11.4,-4.6,14.0,-93.9,-0.1,13.3,-11.4,-5.6,-84.4,28.0,0.1,2.9,0.1,-5.6,-84.4,28.0,1
0.1,2.9,0.1,-61.9,57.1,-8.2,2.6,14.9,-9.8,-61.9,57.1,-8.2,2.6,14.9,-9.8,95.4,-32.2,75.7,-1.5,3.0,0.0,95.4,-32.2,75.7,-1.5,3.0,0.0,-111.1,64.5,12.2,5.1,13.5,-6.8,-111.1,64.5,12.2,5.1,13.5,-6.8,141.6,-8.6,60.4,-4.5,4.6,-2.2,141.6,-8.6,60.4,-4.5,4.6,-2.2,-97.3,13.9,1.7,8.3,9.8,-4.6,-97.3,13.9,1.7,1
8.3,9.8,-4.6,180.2,53.0,33.0,-5.6,5.4,-5.2,180.2,53.0,33.0,-5.6,5.4,-5.2,-102.8,6.2,13.0,6.6,6.5,-1.6,-102.8,6.2,13.0,6.6,6.5,-1.6,204.4,57.9,-39.2,-5.8,7.1,-6.8,204.4,57.9,-39.2,-5.8,7.1,-6.8,-92.4,-2.7,6.7,5.5,5.4,-1.3,-92.4,-2.7,6.7,5.5,5.4,-1.3,90.0,91.7,-33.4,-6.4,9.8,-9.8,90.0,91.7,-33.4,1
-6.4,9.8,-9.8,-101.4,-26.1,38.3,1.9,4.2,0.0,-101.4,-26.1,38.3,1.9,4.2,0.0,74.3,41.6,-49.5,-5.0,11.8,-11.4,74.3,41.6,-49.5,-5.0,11.8,-11.4,-64.2,-55.0,42.3,1.6,3.1,0.0,-64.2,-55.0,42.3,1.6,3.1,0.0,-45.6,81.6,-16.4,-3.5,12.7,-13.1,-45.6,81.6,-16.4,-3.5,12.7,-13.1,-20.3,-73.1,54.0,4.7,9.8,-2.5,-20.3,-73.1,54.0,1
4.7,9.8,-2.5,174.1,13.3,0.4,-5.5,4.9,-4.1,174.1,13.3,0.4,-5.5,4.9,-4.1,-98.2,10.1,8.6,4.6,9.8,-2.8,-98.2,10.1,8.6,4.6,9.8,-2.8,164.7,16.9,-4.5,-5.6,5.5,-4.2,164.7,16.9,-4.5,-5.6,5.5,-4.2,-89.6,-13.8,3.5,4.2,7.3,-1.7,-89.6,-13.8,3.5,4.2,7.3,-1.7,131.7,34.3,-15.6,-7.7,7.9,-8.3,131.7,34.3,-15.6,1
-7.7,7.9,-8.3,-72.4,-33.9,24.8,2.7,5.0,0.0,-72.4,-33.9,24.8,2.7,5.0,0.0,35.7,62.7,-43.5,-6.5,9.8,-9.8,35.7,62.7,-43.5,-6.5,9.8,-9.8,-62.6,-45.3,38.4,1.7,3.7,-0.1,-62.6,-45.3,38.4,1.7,3.7,-0.1,-37.9,74.0,-17.4,-3.9,4.1,-1.9,-37.9,74.0,-17.4,-3.9,4.1,-1.9,-111.3,41.8,0.5,6.6,12.8,-7.9,-111.3,41.8,0.5,1
6.6,12.8,-7.9,139.2,0.2,45.3,0.0,3.5,2.2,139.2,0.2,45.3,0.0,3.5,2.2,-26.6,26.4,-64.3,-3.5,13.2,-12.0,-26.6,26.4,-64.3,-3.5,13.2,-12.0,-4.3,-73.9,49.4,4.7,4.7,-5.5,-4.3,-73.9,49.4,4.7,4.7,-5.5,159.3,87.0,62.8,-4.1,-0.1,-13.3,159.3,87.0,62.8,-4.1,-0.1,-13.3,-106.0,110.2,47.7,2.6,2.9,-1.8,-106.0,110.2,47.7,1
2.6,2.9,-1.8,93.5,-23.5,-45.8,-0.1,-0.1,-17.8,93.5,-23.5,-45.8,-0.1,-0.1,-17.8,-73.3,99.9,9.8,0.0,2.8,0.0,-73.3,99.9,9.8,0.0,2.8,0.0,38.6,-34.7,-54.8,4.3,1.6,-17.8,38.6,-34.7,-54.8,4.3,1.6,-17.8,-48.6,24.9,29.9,0.0,2.5,0.0,-48.6,24.9,29.9,0.0,2.5,0.0,4.1,-27.7,-49.3,-1.8,0.1,-12.4,4.1,-27.7,-49.3,1
-1.8,0.1,-12.4,-70.3,63.9,5.8,3.4,3.0,-2.0,-70.3,63.9,5.8,3.4,3.0,-2.0,91.5,-40.1,-32.2,-1.8,1.8,-2.2,91.5,-40.1,-32.2,-1.8,1.8,-2.2,-27.6,13.5,-24.4,-0.6,1.4,-16.9,-27.6,13.5,-24.4,-0.6,1.4,-16.9,-78.0,48.2,5.3,4.1,2.8,-2.7,-78.0,48.2,5.3,4.1,2.8,-2.7,101.0,-51.9,-27.2,-1.3,1.1,-15.2,101.0,-51.9,-27.2,1
-1.3,1.1,-15.2,-75.2,70.1,0.0,7.6,4.0,-13.6,-75.2,70.1,0.0,7.6,4.0,-13.6,31.0,-39.1,49.3,0.0,2.3,-2.9,31.0,-39.1,49.3,0.0,2.3,-2.9,-10.8,8.1,-22.9,0.1,1.4,-13.1,-10.8,8.1,-22.9,0.1,1.4,-13.1,-56.5,44.5,3.4,3.4,2.5,-1.0,-56.5,44.5,3.4,3.4,2.5,-1.0,82.3,-11.6,-36.4,-1.3,3.5,-18.5,82.3,-11.6,-36.4,1
-1.3,3.5,-18.5,-88.6,9.1,9.9,-0.1,3.8,1.3,-88.6,9.1,9.9,-0.1,3.8,1.3,-21.8,44.4,-88.0,-2.9,13.3,-9.8,-21.8,44.4,-88.0,-2.9,13.3,-9.8,29.8,-104.7,30.3,0.0,2.5,2.1,29.8,-104.7,30.3,0.0,2.5,2.1,-69.7,43.9,-32.4,-7.6,9.2,-9.8,-69.7,43.9,-32.4,-7.6,9.2,-9.8,-69.1,-69.8,23.4,1.7,4.9,-0.1,-69.1,-69.8,23.4,1
1.7,4.9,-0.1,67.5,41.2,-52.1,-3.7,9.8,-15.1,67.5,41.2,-52.1,-3.7,9.8,-15.1,-72.2,-38.6,64.3,-1.1,2.8,0.0,-72.2,-38.6,64.3,-1.1,2.8,0.0,15.3,-8.4,-41.4,6.7,-0.1,19.1,15.3,-8.4,-41.4,6.7,-0.1,19.1,-16.8,36.9,-131.6,0.0,2.8,1.5,-16.8,36.9,-131.6,0.0,2.8,1.5,6.1,-56.9,12.7,0.0,0.0,18.7,6.1,-56.9,12.7,1
0.0,0.0,18.7,-25.4,-92.5,-32.9,2.6,2.4,2.8,-25.4,-92.5,-32.9,2.6,2.4,2.8,-15.9,58.9,47.5,-3.7,0.0,13.6,-15.9,58.9,47.5,-3.7,0.0,13.6,22.1,-151.6,-35.1,5.9,0.0,5.1,22.1,-151.6,-35.1,5.9,0.0,5.1,-51.8,169.2,40.5,-2.9,1.8,7.1,-51.8,169.2,40.5,-2.9,1.8,7.1,35.4,-141.2,-35.8,7.7,0.0,9.0,35.4,-141.2,-35.8,1
7.7,0.0,9.0,-43.6,193.4,43.0,-3.6,1.7,6.0,-43.6,193.4,43.0,-3.6,1.7,6.0,57.1,-132.1,-33.4,7.0,0.0,14.6,57.1,-132.1,-33.4,7.0,0.0,14.6,-42.9,242.6,17.0,-1.9,0.0,16.6,-42.9,242.6,17.0,-1.9,0.0,16.6,-40.7,-114.5,-28.5,0.1,1.6,0.1,-40.7,-114.5,-28.5,0.1,1.6,0.1,1.0,13.2,34.7,-4.3,-0.1,17.4,1.0,13.2,34.7,1
-4.3,-0.1,17.4,0.0,-107.4,-22.6,-0.1,2.1,-0.1,0.0,-107.4,-22.6,-0.1,2.1,-0.1,5.6,85.0,48.1,-3.2,7.9,12.3,5.6,85.0,48.1,-3.2,7.9,12.3,-33.0,-39.9,5.3,4.9,4.8,-0.1,-33.0,-39.9,5.3,4.9,4.8,-0.1,-21.9,44.0,57.3,-4.6,7.9,4.0,-21.9,44.0,57.3,-4.6,7.9,4.0,33.7,-111.1,-52.1,6.6,7.2,4.9,33.7,-111.1,-52.1,1
6.6,7.2,4.9,2.9,79.9,13.9,-3.9,5.2,0.0,2.9,79.9,13.9,-3.9,5.2,0.0,20.2,-97.9,24.9,8.4,12.0,8.3,20.2,-97.9,24.9,8.4,12.0,8.3,2.0,85.6,-6.8,-2.5,3.9,-1.1,2.0,85.6,-6.8,-2.5,3.9,-1.1,-10.9,-72.0,33.1,3.7,12.0,9.8,-10.9,-72.0,33.1,3.7,12.0,9.8,-14.5,64.6,-33.2,1.1,4.1,-1.0,-14.5,64.6,-33.2,1
1.1,4.1,-1.0,-14.5,-11.6,36.8,-1.2,9.8,8.6,-14.5,-11.6,36.8,-1.2,9.8,8.6,1.3,-30.9,-97.5,7.7,6.6,3.4,1.3,-30.9,-97.5,7.7,6.6,3.4,-14.2,58.4,24.7,-3.2,4.3,0.0,-14.2,58.4,24.7,-3.2,4.3,0.0,2.9,-87.4,27.9,6.9,8.5,8.4,2.9,-87.4,27.9,6.9,8.5,8.4,26.5,116.2,6.1,-3.4,4.7,0.1,26.5,116.2,6.1,1
-3.4,4.7,0.1,9.7,-79.4,36.5,7.5,11.0,12.8,9.7,-79.4,36.5,7.5,11.0,12.8,-50.1,79.0,-19.4,-2.3,7.8,6.7,-50.1,79.0,-19.4,-2.3,7.8,6.7,4.3,-67.9,-50.6,8.1,6.7,2.5,4.3,-67.9,-50.6,8.1,6.7,2.5,-9.4,68.6,34.1,-3.5,5.8,3.5,-9.4,68.6,34.1,-3.5,5.8,3.5,29.1,-92.0,-31.4,8.0,9.8,8.0,29.1,-92.0,-31.4,1
8.0,9.8,8.0,4.7,94.2,13.3,-0.1,4.5,-0.1,4.7,94.2,13.3,-0.1,4.5,-0.1,-21.5,-37.1,24.9,6.7,11.9,11.9,-21.5,-37.1,24.9,6.7,11.9,11.9,-21.7,68.1,-17.0,0.0,4.0,0.0,-21.7,68.1,-17.0,0.0,4.0,0.0,-17.9,-35.0,22.7,3.9,12.0,12.4,-17.9,-35.0,22.7,3.9,12.0,12.4,-47.8,50.5,-22.4,-0.1,4.4,-0.7,-47.8,50.5,-22.4,1
-0.1,4.4,-0.7,3.6,-18.1,36.0,-2.5,9.8,11.7,3.6,-18.1,36.0,-2.5,9.8,11.7,-35.6,-25.6,-66.3,3.1,5.0,0.1,-35.6,-25.6,-66.3,3.1,5.0,0.1,-2.1,24.7,45.5,-3.5,6.8,5.7,-2.1,24.7,45.5,-3.5,6.8,5.7,28.9,-66.3,-61.9,7.5,7.3,3.6,28.9,-66.3,-61.9,7.5,7.3,3.6,-8.6,65.9,25.9,-2.0,9.8,9.8,-8.6,65.9,25.9,1
-2.0,9.8,9.8,-11.2,-29.4,-57.6,4.7,4.9,0.1,-11.2,-29.4,-57.6,4.7,4.9,0.1,-23.6,30.3,36.1,4.7,6.2,16.6,-23.6,30.3,36.1,4.7,6.2,16.6,-56.6,52.3,-79.6,0.0,2.5,0.0,-56.6,52.3,-79.6,0.0,2.5,0.0,-12.1,-62.1,0.3,-2.4,0.0,18.2,-12.1,-62.1,0.3,-2.4,0.0,18.2,-34.4,-102.9,-35.2,2.3,2.2,1.7,-34.4,-102.9,-35.2,1
2.3,2.2,1.7,-19.1,42.7,39.1,0.1,2.0,17.0,-19.1,42.7,39.1,0.1,2.0,17.0,-14.4,-74.7,-27.7,5.2,4.5,2.8,-14.4,-74.7,-27.7,5.2,4.5,2.8,-25.3,58.2,63.2,-7.5,5.4,7.0,-25.3,58.2,63.2,-7.5,5.4,7.0,69.6,-153.8,-2.1,4.1,5.9,3.0,69.6,-153.8,-2.1,4.1,5.9,3.0,19.0,96.2,41.1,1.9,5.5,3.4,19.0,96.2,41.1,1
1.9,5.5,3.4,-38.8,33.7,-12.7,-5.6,9.9,-4.9,-38.8,33.7,-12.7,-5.6,9.9,-4.9,-141.3,-71.9,38.3,2.0,4.4,1.4,-141.3,-71.9,38.3,2.0,4.4,1.4,38.5,61.4,-29.1,-4.5,6.0,-1.7,38.5,61.4,-29.1,-4.5,6.0,-1.7,-85.0,-1.7,-11.2,4.1,9.8,-2.0,-85.0,-1.7,-11.2,4.1,9.8,-2.0,145.5,71.2,18.4,-4.6,6.9,-4.1,145.5,71.2,18.4,1
-4.6,6.9,-4.1,-121.5,12.1,19.7,-2.1,15.6,-9.8,-121.5,12.1,19.7,-2.1,15.6,-9.8,4.0,-49.2,65.9,-1.7,3.3,1.7,4.0,-49.2,65.9,-1.7,3.3,1.7,-73.1,20.9,-28.1,0.1,15.9,-8.5,-73.1,20.9,-28.1,0.1,15.9,-8.5,85.6,-55.4,67.6,-1.7,3.2,0.0,85.6,-55.4,67.6,-1.7,3.2,0.0,-130.0,43.3,15.8,1.5,15.8,-8.2,-130.0,43.3,15.8,1
1.5,15.8,-8.2,98.3,-16.3,56.6,-2.2,3.0,-0.1,98.3,-16.3,56.6,-2.2,3.0,-0.1,-111.0,41.9,11.8,4.7,13.6,-5.5,-111.0,41.9,11.8,4.7,13.6,-5.5,142.4,27.3,51.2,-4.0,4.9,-1.7,142.4,27.3,51.2,-4.0,4.9,-1.7,-101.5,8.0,3.8,-0.1,15.9,-7.1,-101.5,8.0,3.8,-0.1,15.9,-7.1,75.3,-35.9,37.0,-1.3,2.9,1.5,75.3,-35.9,37.0,1
-1.3,2.9,1.5,-77.4,34.0,-21.1,-6.6,9.8,-7.2,-77.4,34.0,-21.1,-6.6,9.8,-7.2,-95.6,-23.8,37.0,2.0,4.1,1.7,-95.6,-23.8,37.0,2.0,4.1,1.7,42.6,46.6,-53.5,-4.6,14.3,-9.8,42.6,46.6,-53.5,-4.6,14.3,-9.8,-58.9,-44.8,46.0,1.2,2.5,2.7,-58.9,-44.8,46.0,1.2,2.5,2.7,-39.8,51.1,-56.0,0.0,2.9,-19.5,-39.8,51.1,-56.0,1
0.0,2.9,-19.5,-93.7,39.7,106.0,0.1,1.9,-2.3,-93.7,39.7,106.0,0.1,1.9,-2.3,-15.4,52.1,-15.1,5.8,2.1,-16.8,-15.4,52.1,-15.1,5.8,2.1,-16.8,-19.3,-16.4,49.0,0.1,0.1,-4.0,-19.3,-16.4,49.0,0.1,0.1,-4.0,-10.7,73.7,-2.0,9.8,0.1,-14.8,-10.7,73.7,-2.0,9.8,0.1,-14.8,30.6,-11.6,70.0,7.9,0.0,-13.5,30.6,-11.6,70.0,1
7.9,0.0,-13.5,32.0,-30.6,74.3,0.5,1.7,-9.1,32.0,-30.6,74.3,0.5,1.7,-9.1,-15.0,-6.3,-21.1,3.0,5.9,0.0,-15.0,-6.3,-21.1,3.0,5.9,0.0,98.9,-27.0,-123.3,-5.5,9.8,-9.8,98.9,-27.0,-123.3,-5.5,9.8,-9.8,-67.9,-48.8,14.5,-4.9,15.0,-9.8,-67.9,-48.8,14.5,-4.9,15.0,-9.8,-24.8,-100.3,53.3,0.1,3.5,3.0,-24.8,-100.3,53.3,1
