acc1-1,acc1-2,acc1-3,gyro1-1,gyro1-2,gyro1-3,acc2-1,acc2-2,acc2-3,gyro2-1,gyro2-2,gyro2-3,acc3-1,acc3-2,acc3-3,gyro3-1,gyro3-2,gyro3-3,acc4-1,acc4-2,acc4-3,gyro4-1,gyro4-2,gyro4-3,acc5-1,acc5-2,acc5-3,gyro5-1,gyro5-2,gyro5-3,acc6-1,acc6-2,acc6-3,gyro6-1,gyro6-2,gyro6-3,acc7-1,acc7-2,acc7-3,gyro7-1,gyro7-2,gyro7-3,acc8-1,acc8-2,acc8-3,gyro8-1,gyro8-2,gyro8-3,acc9-1,acc9-2,acc9-3,gyro9-1,gyro9-2,gyro9-3,acc10-1,acc10-2,acc10-3,gyro10-1,gyro10-2,gyro10-3,label
-0.6,20.5,-12.3,195.7,-157.8,395.2,-0.6,20.5,-12.3,47.7,577.0,-309.6,-7.8,9.0,-0.5,47.7,577.0,-309.6,-7.8,9.0,-0.5,-207.0,27.9,-203.5,10.9,-8.0,-40.3,-207.0,27.9,-203.5,10.9,-8.0,-40.3,227.4,-210.6,356.7,-2.3,15.9,-15.8,227.4,-210.6,356.7,-2.3,15.9,-15.8,135.6,528.3,-315.6,-6.2,7.1,-3.2,135.6,528.3,-315.6,-6.2,7.1,-3.2,-167.3,-116.7,-90.7,0
14.3,2.5,0.0,57.8,17.9,201.1,3.5,5.7,0.0,57.8,17.9,201.1,3.5,5.7,0.0,22.6,-27.6,25.3,11.8,2.2,0.0,22.6,-27.6,25.3,11.8,2.2,0.0,-13.0,23.9,-38.0,-3.1,6.2,0.0,-13.0,23.9,-38.0,-3.1,6.2,0.0,-13.0,23.9,-38.0,-3.1,6.2,0.0,42.8,-111.9,71.8,14.4,2.1,0.0,42.8,-111.9,71.8,14.4,2.1,0.0,-90.4,62.8,-205.8,0
2.5,-32.7,-27.4,159.0,-80.0,76.2,2.5,-32.7,-27.4,147.9,80.1,230.9,-5.6,6.3,-16.2,147.9,80.1,230.9,-5.6,6.3,-16.2,-247.7,-111.3,-270.6,7.5,-0.6,-6.6,-247.7,-111.3,-270.6,7.5,-0.6,-6.6,104.2,-62.2,41.9,1.0,-27.4,-26.9,104.2,-62.2,41.9,1.0,-27.4,-26.9,176.2,89.2,222.3,-2.6,8.7,-5.1,176.2,89.2,222.3,-2.6,8.7,-5.1,-152.0,-61.8,-384.9,0
-13.3,2.6,19.5,-64.9,-17.2,-2.4,-13.3,2.6,19.5,41.4,28.9,9.7,4.7,0.0,-2.7,41.4,28.9,9.7,4.7,0.0,-2.7,-97.4,-58.1,11.5,-11.9,0.1,19.3,-97.4,-58.1,11.5,-11.9,0.1,19.3,17.1,100.3,-49.3,-2.1,-1.2,11.1,17.1,100.3,-49.3,-2.1,-1.2,11.1,33.2,-84.8,2.2,0.0,-1.1,0.0,33.2,-84.8,2.2,0.0,-1.1,0.0,4.0,85.5,-21.9,0
5.3,4.5,-0.1,52.2,-8.5,176.6,5.3,4.5,-0.1,-37.7,23.1,-41.4,12.8,2.9,0.0,-37.7,23.1,-41.4,12.8,2.9,0.0,19.0,27.8,50.8,12.8,2.9,0.0,19.0,27.8,50.8,-1.4,6.6,0.1,19.0,27.8,50.8,-1.4,6.6,0.1,42.6,-108.0,57.4,11.2,2.7,0.1,42.6,-108.0,57.4,11.2,2.7,0.1,-35.1,22.5,-93.3,11.2,2.7,0.1,-35.1,22.5,-93.3,0
3.0,0.0,11.0,-198.8,-478.6,-26.5,3.0,0.0,11.0,-26.3,33.0,-18.1,0.0,3.5,6.1,-26.3,33.0,-18.1,0.0,3.5,6.1,18.7,-14.9,29.3,0.0,3.5,6.1,18.7,-14.9,29.3,0.0,3.4,8.1,18.7,-14.9,29.3,0.0,3.4,8.1,-586.8,-1387.6,-11.9,1.3,0.0,9.8,-586.8,-1387.6,-11.9,1.3,0.0,9.8,0.0,50.5,-31.3,2.5,1.7,9.8,0.0,50.5,-31.3,1
-3.6,3.0,3.6,73.7,-82.5,31.7,1.3,2.6,9.8,73.7,-82.5,31.7,1.3,2.6,9.8,-8.1,22.4,5.5,1.4,3.1,3.8,-8.1,22.4,5.5,1.4,3.1,3.8,-4.5,-3.5,25.2,4.9,1.1,5.8,-4.5,-3.5,25.2,4.9,1.1,5.8,-26.2,159.7,52.4,-4.2,1.9,8.6,-26.2,159.7,52.4,-4.2,1.9,8.6,56.6,-111.8,-37.3,-5.0,4.2,5.1,56.6,-111.8,-37.3,1
8.7,3.1,0.0,-90.4,62.8,-205.8,8.7,3.1,0.0,43.1,-12.5,170.5,8.7,3.1,0.0,43.1,-12.5,170.5,6.1,4.3,0.0,43.1,-12.5,170.5,6.1,4.3,0.0,-31.4,42.9,-34.8,13.7,2.8,0.0,-31.4,42.9,-34.8,13.7,2.8,0.0,27.6,22.8,82.3,13.7,2.8,0.0,27.6,22.8,82.3,-1.6,6.6,0.0,27.6,22.8,82.3,-1.6,6.6,0.0,44.3,-92.2,61.1,0
4.1,0.0,0.0,71.2,49.6,43.6,15.9,-1.5,1.5,71.2,49.6,43.6,15.9,-1.5,1.5,23.0,1.6,-622.1,6.1,-3.0,6.7,23.0,1.6,-622.1,6.1,-3.0,6.7,252.5,79.5,-139.2,3.1,-3.8,10.3,252.5,79.5,-139.2,3.1,-3.8,10.3,-136.2,713.8,340.0,2.4,-3.3,12.3,-136.2,713.8,340.0,2.4,-3.3,12.3,144.1,-39.7,-84.9,1.3,-2.9,6.4,144.1,-39.7,-84.9,0
0.0,0.0,9.8,-1.6,-14.0,-38.3,2.7,1.8,9.8,-1.6,-14.0,-38.3,2.7,1.8,9.8,-71.8,-459.4,-43.2,0.1,4.5,6.8,-71.8,-459.4,-43.2,0.1,4.5,6.8,-2.8,-44.6,30.9,0.1,4.5,6.8,-2.8,-44.6,30.9,0.0,3.4,8.0,-2.8,-44.6,30.9,0.0,3.4,8.0,0.0,0.0,0.0,1.2,0.0,9.8,0.0,0.0,0.0,1.2,0.0,9.8,-5.6,49.2,-32.5,1
0.0,0.0,11.2,14.5,-4.2,20.9,0.0,0.0,11.2,14.5,-4.2,20.9,0.0,0.0,11.2,-1.1,-31.7,-36.3,2.5,1.5,9.8,-1.1,-31.7,-36.3,2.5,1.5,9.8,-119.5,-1046.3,-147.1,2.5,1.5,9.8,-119.5,-1046.3,-147.1,0.0,0.0,9.8,-119.5,-1046.3,-147.1,0.0,0.0,9.8,6.5,4.9,-41.3,3.6,1.6,9.8,6.5,4.9,-41.3,3.6,1.6,9.8,-80.0,-519.6,-71.2,1
-12.6,9.3,-4.5,-27.2,258.7,-253.3,-12.6,9.3,-4.5,-216.7,-128.0,77.7,11.4,13.2,-29.5,-216.7,-128.0,77.7,11.4,13.2,-29.5,-46.7,427.0,225.5,-6.2,7.5,1.9,-46.7,427.0,225.5,-6.2,7.5,1.9,-212.8,-109.7,-199.1,-5.7,0.7,-40.2,-212.8,-109.7,-199.1,-5.7,0.7,-40.2,40.3,94.5,415.1,-0.5,10.3,2.5,40.3,94.5,415.1,-0.5,10.3,2.5,-147.4,-59.2,-400.9,1
8.2,-0.8,-12.1,-205.5,48.4,150.2,8.2,-0.8,-12.1,213.2,180.9,-117.6,-8.3,-2.4,-1.7,213.2,180.9,-117.6,-8.3,-2.4,-1.7,-176.9,-1.1,56.6,10.9,-11.8,-19.9,-176.9,-1.1,56.6,10.9,-11.8,-19.9,258.6,137.0,-88.7,-6.9,-1.4,-1.1,258.6,137.0,-88.7,-6.9,-1.4,-1.1,-174.9,49.7,79.9,10.1,-21.9,-17.9,-174.9,49.7,79.9,10.1,-21.9,-17.9,329.4,120.1,31.6,1
7.4,-4.0,7.4,-52.8,76.0,-50.7,7.4,-4.0,7.4,33.2,100.9,110.2,6.1,-4.0,7.6,33.2,100.9,110.2,6.1,-4.0,7.6,216.0,35.8,-67.4,0.0,0.0,-5.4,216.0,35.8,-67.4,0.0,0.0,-5.4,-45.2,-34.9,-44.1,1.3,-1.1,21.0,-45.2,-34.9,-44.1,1.3,-1.1,21.0,15.4,103.3,23.8,2.0,0.0,1.3,15.4,103.3,23.8,2.0,0.0,1.3,14.3,-155.8,-73.2,0
-4.9,7.4,-13.8,77.6,273.4,240.9,-4.9,7.4,-13.8,-87.3,-81.2,-402.3,8.5,-0.9,-8.3,-87.3,-81.2,-402.3,8.5,-0.9,-8.3,110.5,-156.1,91.8,5.4,-39.2,-24.5,110.5,-156.1,91.8,5.4,-39.2,-24.5,179.1,316.1,210.9,-4.4,5.7,-9.8,179.1,316.1,210.9,-4.4,5.7,-9.8,-168.5,-74.9,-521.6,18.1,8.4,-4.2,-168.5,-74.9,-521.6,18.1,8.4,-4.2,170.4,71.4,99.4,0
-10.9,-8.4,-6.7,160.2,129.8,-317.0,-10.9,-8.4,-6.7,-152.9,154.9,170.9,-7.7,-19.0,-25.9,-152.9,154.9,170.9,-7.7,-19.0,-25.9,-136.4,-167.6,107.1,3.9,5.4,0.8,-136.4,-167.6,107.1,3.9,5.4,0.8,102.5,24.4,-169.0,-3.5,-27.8,-16.4,102.5,24.4,-169.0,-3.5,-27.8,-16.4,79.8,53.5,265.4,-3.7,2.2,-5.6,79.8,53.5,265.4,-3.7,2.2,-5.6,-193.1,-42.1,-240.8,0
0.0,2.8,9.8,4.2,-36.7,27.4,0.0,2.8,9.8,0.0,0.0,0.0,-0.1,-0.1,9.8,0.0,0.0,0.0,-0.1,-0.1,9.8,-3.9,-23.6,-28.5,2.1,1.9,9.8,-3.9,-23.6,-28.5,-0.1,-0.1,9.8,-3.9,-23.6,-28.5,2.1,1.9,9.8,-68.9,-526.3,-66.4,0.0,4.1,7.0,-68.9,-526.3,-66.4,0.0,4.1,7.0,-17.3,-95.4,19.6,0.0,2.7,8.8,-17.3,-95.4,19.6,1
0.5,6.4,-1.9,66.0,79.9,-406.3,1.1,2.8,-3.8,66.0,79.9,-406.3,1.1,2.8,-3.8,-79.8,-57.5,249.5,22.0,8.3,-18.9,-79.8,-57.5,249.5,22.0,8.3,-18.9,39.4,-215.5,34.6,22.0,8.3,-18.9,8.7,179.4,-69.2,-1.1,0.1,4.9,8.7,179.4,-69.2,-9.0,13.6,-19.9,8.7,179.4,-69.2,-9.0,13.6,-19.9,-6.3,135.2,147.0,0.0,5.6,-1.3,-6.3,135.2,147.0,0
0.0,0.0,9.8,-449.7,-1135.9,4.8,0.0,0.0,9.8,-6.8,-52.4,-22.6,2.2,1.4,9.8,-6.8,-52.4,-22.6,0.0,0.0,9.8,-6.8,-52.4,-22.6,2.2,1.4,9.8,-45.8,-480.5,-52.8,0.0,4.1,6.6,-45.8,-480.5,-52.8,0.0,4.1,6.6,-13.3,-85.1,25.3,0.0,1.0,9.8,-13.3,-85.1,25.3,0.0,1.0,9.8,-17.8,-74.5,-30.8,0.0,1.0,9.8,-17.8,-74.5,-30.8,1
2.9,-34.1,-14.2,-11.4,78.1,221.0,2.9,-34.1,-14.2,-53.1,-60.4,195.4,1.1,7.3,0.3,-53.1,-60.4,195.4,1.1,7.3,0.3,150.8,41.5,-186.1,-3.6,-14.9,-7.9,150.8,41.5,-186.1,-3.6,-14.9,-7.9,0.6,109.1,260.4,-5.2,-9.4,-8.8,0.6,109.1,260.4,-5.2,-9.4,-8.8,-206.0,12.4,-172.9,6.9,-1.2,-2.9,-206.0,12.4,-172.9,6.9,-1.2,-2.9,86.2,-69.0,-33.3,0
7.9,0.0,-13.5,32.0,-30.6,74.3,0.5,1.7,-9.1,32.0,-30.6,74.3,0.5,1.7,-9.1,-15.0,-6.3,-21.1,3.0,5.9,0.0,-15.0,-6.3,-21.1,3.0,5.9,0.0,98.9,-27.0,-123.3,-5.5,9.8,-9.8,98.9,-27.0,-123.3,-5.5,9.8,-9.8,-67.9,-48.8,14.5,-4.9,15.0,-9.8,-67.9,-48.8,14.5,-4.9,15.0,-9.8,-24.8,-100.3,53.3,0.1,3.5,3.0,-24.8,-100.3,53.3,1
-0.1,2.1,9.8,5.0,-49.4,27.3,-0.1,2.1,9.8,-25.3,-100.7,-21.1,1.8,0.0,11.5,-25.3,-100.7,-21.1,1.8,0.0,11.5,-39.2,-164.8,-25.2,1.8,0.0,11.5,-39.2,-164.8,-25.2,0.1,3.8,7.2,-39.2,-164.8,-25.2,0.1,3.8,7.2,17.5,4.4,36.0,0.0,3.6,7.7,17.5,4.4,36.0,0.0,3.6,7.7,180.4,396.0,33.8,0.0,3.6,7.7,180.4,396.0,33.8,1
-8.1,5.7,-9.8,-78.0,13.6,72.9,-2.5,4.2,3.7,-78.0,13.6,72.9,-2.5,4.2,3.7,156.4,-117.4,-280.0,9.8,9.8,5.9,156.4,-117.4,-280.0,9.8,9.8,5.9,2.0,125.8,22.7,-3.8,4.2,0.0,2.0,125.8,22.7,-3.8,4.2,0.0,-1.3,-103.6,27.6,9.5,9.8,5.5,-1.3,-103.6,27.6,9.5,9.8,5.5,-1.9,89.8,19.3,-3.9,4.2,-1.2,-1.9,89.8,19.3,1
10.1,7.2,-19.8,-210.3,-196.4,25.2,10.1,7.2,-19.8,77.9,150.7,174.9,3.4,22.1,16.6,77.9,150.7,174.9,3.4,22.1,16.6,-214.3,17.4,-325.9,-7.1,1.3,-5.6,-214.3,17.4,-325.9,-7.1,1.3,-5.6,-69.3,-89.1,151.0,34.8,21.0,-5.5,-69.3,-89.1,151.0,34.8,21.0,-5.5,71.3,238.7,-20.6,-3.9,8.9,1.8,71.3,238.7,-20.6,-3.9,8.9,1.8,-141.7,-248.7,-0.8,1
3.2,10.2,-11.3,-244.3,-109.7,-19.4,3.2,10.2,-11.3,83.1,249.3,111.5,-7.5,12.3,7.9,83.1,249.3,111.5,-7.5,12.3,7.9,-208.8,28.4,-193.6,-28.8,5.0,-27.8,-208.8,28.4,-193.6,-28.8,5.0,-27.8,28.3,-2.7,367.7,4.0,10.9,3.9,28.3,-2.7,367.7,4.0,10.9,3.9,-133.9,145.3,-198.6,-29.4,15.2,-9.1,-133.9,145.3,-198.6,-29.4,15.2,-9.1,-129.2,-184.4,84.4,1
9.8,3.9,-0.1,44.4,-53.8,123.9,9.8,3.9,-0.1,-165.6,73.4,-189.5,12.7,2.4,-0.1,-165.6,73.4,-189.5,12.7,2.4,-0.1,30.6,27.2,89.5,12.7,2.4,-0.1,30.6,27.2,89.5,-1.7,7.0,0.0,30.6,27.2,89.5,-1.7,7.0,0.0,39.4,-110.9,63.4,14.0,2.4,-0.1,39.4,-110.9,63.4,14.0,2.4,-0.1,-106.5,70.1,-195.7,14.0,2.4,-0.1,-106.5,70.1,-195.7,0
-9.9,-2.4,9.8,12.9,-111.6,26.2,-9.9,-2.4,9.8,-9.4,184.9,-217.5,-1.6,0.1,4.4,-9.4,184.9,-217.5,-1.6,0.1,4.4,-58.4,-90.6,41.4,-9.2,-1.9,10.8,-58.4,-90.6,41.4,-9.2,-1.9,10.8,-7.1,167.2,-154.5,-1.8,-1.5,8.0,-7.1,167.2,-154.5,-1.8,-1.5,8.0,-38.6,-90.4,0.3,0.0,-1.8,15.4,-38.6,-90.4,0.3,0.0,-1.8,15.4,-18.1,194.8,-40.1,0
10.0,-2.1,-17.2,-90.1,7.5,-512.4,10.0,-2.1,-17.2,101.6,-96.5,312.9,-5.7,-12.3,-51.1,101.6,-96.5,312.9,-5.7,-12.3,-51.1,176.4,298.7,64.4,-4.3,15.5,-5.1,176.4,298.7,64.4,-4.3,15.5,-5.1,-143.7,39.5,-523.3,5.5,-1.1,-16.0,-143.7,39.5,-523.3,5.5,-1.1,-16.0,119.2,-293.3,237.8,-15.1,-22.0,-40.5,119.2,-293.3,237.8,-15.1,-22.0,-40.5,24.5,213.6,272.1,0
0.1,4.1,6.9,5.9,-11.6,21.4,-0.1,1.9,9.8,5.9,-11.6,21.4,-0.1,1.9,9.8,-6.3,-27.4,-22.2,-0.1,1.9,9.8,-6.3,-27.4,-22.2,3.9,1.4,11.1,-6.3,-27.4,-22.2,3.9,1.4,11.1,-10.4,101.2,14.9,-0.1,4.0,6.6,-10.4,101.2,14.9,-0.1,4.0,6.6,5.2,-42.6,23.8,-0.1,4.0,6.6,5.2,-42.6,23.8,0.0,1.7,9.8,5.2,-42.6,23.8,1
0.0,2.9,3.7,6.7,-66.5,26.0,0.0,0.0,14.0,6.7,-66.5,26.0,0.0,0.0,14.0,-14.4,-64.0,-21.0,0.1,2.3,3.7,-14.4,-64.0,-21.0,0.1,2.3,3.7,10.9,-50.7,17.2,-3.7,0.4,13.0,10.9,-50.7,17.2,-3.7,0.4,13.0,0.0,-42.5,11.7,2.4,3.8,-0.1,0.0,-42.5,11.7,2.4,3.8,-0.1,-23.8,18.7,56.2,-6.9,8.1,8.1,-23.8,18.7,56.2,1
-3.7,1.4,7.9,-69.8,-179.6,-59.0,-3.7,1.4,7.9,-2.4,-421.3,-96.7,7.4,0.0,9.8,-2.4,-421.3,-96.7,7.4,0.0,9.8,-61.5,-185.8,-58.9,-3.0,3.0,4.8,-61.5,-185.8,-58.9,-3.0,3.0,4.8,30.9,-267.7,-75.6,9.8,0.1,11.4,30.9,-267.7,-75.6,9.8,0.1,11.4,-93.4,-167.3,-60.0,-2.7,3.0,4.2,-93.4,-167.3,-60.0,-2.7,3.0,4.2,65.8,-121.9,-11.9,1
2.7,-2.5,-12.1,-7.4,25.8,89.8,0.0,0.0,-2.7,-7.4,25.8,89.8,0.0,0.0,-2.7,9.4,72.2,-8.9,2.5,-3.8,-19.8,9.4,72.2,-8.9,2.5,-3.8,-19.8,-15.7,-48.5,31.0,0.0,1.9,2.8,-15.7,-48.5,31.0,0.0,1.9,2.8,6.7,12.3,-27.7,0.0,-2.6,-21.1,6.7,12.3,-27.7,0.0,-2.6,-21.1,-40.1,-101.2,27.1,0.0,3.8,4.6,-40.1,-101.2,27.1,0
-0.1,2.4,7.8,-9.8,-86.4,-19.7,-0.1,2.4,7.8,-1.3,-109.6,13.2,0.0,3.8,7.4,-1.3,-109.6,13.2,0.0,3.8,7.4,-72.3,-228.5,13.3,0.0,0.0,9.8,-72.3,-228.5,13.3,0.0,0.0,9.8,-9.6,-47.9,-34.8,0.0,0.0,9.8,-9.6,-47.9,-34.8,1.7,0.0,10.9,-9.6,-47.9,-34.8,1.7,0.0,10.9,-33.3,-208.2,-18.9,0.0,3.7,6.8,-33.3,-208.2,-18.9,1
0.0,3.6,7.8,5.0,-48.7,27.2,0.0,3.6,7.8,5.0,-48.7,27.2,0.0,3.6,7.8,-92.1,-219.0,-9.4,0.0,0.0,9.8,-92.1,-219.0,-9.4,0.0,0.0,9.8,-4.1,67.5,-34.8,2.2,1.5,9.8,-4.1,67.5,-34.8,2.2,1.5,9.8,-37.5,-324.0,-52.2,2.2,1.5,9.8,-37.5,-324.0,-52.2,0.0,4.2,6.6,-37.5,-324.0,-52.2,0.0,4.2,6.6,6.7,-24.1,27.3,1
1.8,-2.4,5.0,-18.1,194.8,-40.1,1.8,-2.4,5.0,-31.7,-57.2,-85.3,1.6,-2.5,6.4,-31.7,-57.2,-85.3,1.6,-2.5,6.4,-18.8,146.6,0.3,2.1,-2.6,14.7,-18.8,146.6,0.3,2.1,-2.6,14.7,-9.7,-90.1,-100.9,1.3,0.0,1.7,-9.7,-90.1,-100.9,1.3,0.0,1.7,-27.8,125.7,40.9,8.3,-4.2,15.8,-27.8,125.7,40.9,8.3,-4.2,15.8,-36.7,-68.6,-120.7,0
-0.1,3.6,6.2,9.0,-26.2,33.7,-0.1,3.6,6.2,9.0,-26.2,33.7,0.0,3.0,9.8,9.0,-26.2,33.7,0.0,3.0,9.8,-194.8,-511.0,-27.2,-0.1,-0.1,9.8,-194.8,-511.0,-27.2,-0.1,-0.1,9.8,-11.4,-61.8,-30.3,-0.1,-0.1,9.8,-11.4,-61.8,-30.3,2.0,2.4,8.1,-11.4,-61.8,-30.3,2.0,2.4,8.1,-18.2,-74.3,6.1,0.1,4.1,6.9,-18.2,-74.3,6.1,1
20.3,5.0,-11.2,28.4,51.1,223.0,20.3,5.0,-11.2,-25.7,48.1,-296.3,0.6,4.5,4.1,-25.7,48.1,-296.3,1.7,5.8,-8.6,-25.7,48.1,-296.3,1.7,5.8,-8.6,-107.8,5.1,310.4,22.7,14.1,-13.4,-107.8,5.1,310.4,22.7,14.1,-13.4,7.2,-281.6,91.0,-1.0,0.0,4.4,7.2,-281.6,91.0,-1.0,0.0,4.4,96.5,100.1,-48.5,1.6,12.3,-22.1,96.5,100.1,-48.5,0
6.6,12.8,-7.9,139.2,0.2,45.3,0.0,3.5,2.2,139.2,0.2,45.3,0.0,3.5,2.2,-26.6,26.4,-64.3,-3.5,13.2,-12.0,-26.6,26.4,-64.3,-3.5,13.2,-12.0,-4.3,-73.9,49.4,4.7,4.7,-5.5,-4.3,-73.9,49.4,4.7,4.7,-5.5,159.3,87.0,62.8,-4.1,-0.1,-13.3,159.3,87.0,62.8,-4.1,-0.1,-13.3,-106.0,110.2,47.7,2.6,2.9,-1.8,-106.0,110.2,47.7,1
-1.8,6.1,-2.4,161.8,3.2,306.9,-1.8,6.1,-2.4,-181.0,170.3,-217.4,-18.7,-25.9,-14.5,-181.0,170.3,-217.4,-18.7,-25.9,-14.5,35.6,-64.0,324.7,-0.6,4.0,-2.8,35.6,-64.0,324.7,-0.6,4.0,-2.8,-34.8,216.6,-271.1,-16.7,-21.5,-11.1,-34.8,216.6,-271.1,-16.7,-21.5,-11.1,29.9,20.9,376.7,-0.2,3.1,-3.7,29.9,20.9,376.7,-0.2,3.1,-3.7,-32.6,119.8,-370.6,1
14.1,2.2,0.9,65.4,8.7,277.4,1.8,6.1,0.0,65.4,8.7,277.4,1.8,6.1,0.0,15.9,-36.5,17.4,11.7,2.5,0.0,15.9,-36.5,17.4,11.7,2.5,0.0,-20.2,29.3,-49.2,11.7,2.5,0.0,-20.2,29.3,-49.2,0.2,5.7,0.0,-20.2,29.3,-49.2,0.2,5.7,0.0,40.5,-77.6,90.9,13.5,2.9,0.0,40.5,-77.6,90.9,13.5,2.9,0.0,-137.8,73.8,-243.2,0
7.3,1.7,9.8,-29.1,-303.6,-78.6,7.3,1.7,9.8,-82.8,-228.0,-39.1,-4.0,3.1,4.9,-82.8,-228.0,-39.1,-4.0,3.1,4.9,16.7,-275.8,-38.5,6.7,0.0,14.9,16.7,-275.8,-38.5,6.7,0.0,14.9,-68.4,-103.3,-28.5,-2.5,3.7,2.2,-68.4,-103.3,-28.5,-2.5,3.7,2.2,20.8,-178.0,10.5,6.3,0.0,16.0,20.8,-178.0,10.5,6.3,0.0,16.0,-69.0,-107.9,-35.6,1
3.3,10.5,-12.9,-100.5,-210.3,129.9,3.3,10.5,-12.9,17.4,276.9,-4.0,-13.0,9.5,3.5,17.4,276.9,-4.0,-13.0,9.5,3.5,-160.1,-146.6,-136.3,-12.6,5.4,-31.5,-160.1,-146.6,-136.3,-12.6,5.4,-31.5,66.6,113.9,332.3,3.2,11.0,-0.4,66.6,113.9,332.3,3.2,11.0,-0.4,-113.6,205.7,-216.8,-19.7,1.9,-16.0,-113.6,205.7,-216.8,-19.7,1.9,-16.0,-119.2,-71.1,455.3,1
11.9,3.4,0.1,39.9,-36.1,118.3,11.9,3.4,0.1,-100.9,74.6,-147.5,11.9,3.4,0.1,-100.9,74.6,-147.5,14.4,2.4,-0.1,-100.9,74.6,-147.5,14.4,2.4,-0.1,46.8,24.9,156.5,-0.1,6.1,-0.1,46.8,24.9,156.5,-0.1,6.1,-0.1,42.2,-93.1,58.0,11.9,2.2,0.0,42.2,-93.1,58.0,11.9,2.2,0.0,-69.6,31.6,-187.6,11.9,2.2,0.0,42.2,-93.1,58.0,0
-0.1,4.1,5.9,-80.0,-519.6,-71.2,-0.1,4.1,5.9,-80.0,-519.6,-71.2,-0.1,4.1,5.9,7.0,-32.6,32.5,-0.1,2.0,9.8,7.0,-32.6,32.5,-0.1,2.0,9.8,-4.6,-35.5,-22.0,3.2,0.0,11.2,-4.6,-35.5,-22.0,3.2,0.0,11.2,-41.1,-161.5,-36.7,3.2,0.0,11.2,-41.1,-161.5,-36.7,0.1,3.9,6.4,-41.1,-161.5,-36.7,0.1,3.9,6.4,14.2,-19.3,36.0,1
-2.1,16.2,-18.8,-143.5,57.4,369.1,-2.1,16.2,-18.8,-163.9,-279.2,385.7,-5.2,14.9,2.9,-163.9,-279.2,385.7,-5.2,14.9,2.9,11.3,109.6,-224.9,17.5,-2.7,-35.7,11.3,109.6,-224.9,17.5,-2.7,-35.7,127.4,87.8,266.5,1.2,15.1,-19.3,127.4,87.8,266.5,1.2,15.1,-19.3,-304.3,-120.1,274.1,10.0,6.2,-7.9,-304.3,-120.1,274.1,10.0,6.2,-7.9,93.8,193.6,86.4,0
-0.5,12.6,11.2,2.3,20.6,29.4,-0.5,12.6,11.2,-31.2,-25.3,-84.0,4.5,5.6,0.0,-31.2,-25.3,-84.0,4.5,5.6,0.0,-17.2,9.1,22.0,-1.4,9.8,6.1,-17.2,9.1,22.0,-1.4,9.8,6.1,-15.9,-46.3,-92.1,4.1,5.0,0.0,-15.9,-46.3,-92.1,4.1,5.0,0.0,-43.7,2.8,7.0,-2.3,9.8,6.6,-43.7,2.8,7.0,-2.3,9.8,6.6,1.7,-55.7,-89.9,1
-6.4,9.8,-9.8,-101.4,-26.1,38.3,1.9,4.2,0.0,-101.4,-26.1,38.3,1.9,4.2,0.0,74.3,41.6,-49.5,-5.0,11.8,-11.4,74.3,41.6,-49.5,-5.0,11.8,-11.4,-64.2,-55.0,42.3,1.6,3.1,0.0,-64.2,-55.0,42.3,1.6,3.1,0.0,-45.6,81.6,-16.4,-3.5,12.7,-13.1,-45.6,81.6,-16.4,-3.5,12.7,-13.1,-20.3,-73.1,54.0,4.7,9.8,-2.5,-20.3,-73.1,54.0,1
-0.1,-0.1,9.8,-6.8,-51.3,-28.6,2.6,0.1,11.0,-6.8,-51.3,-28.6,2.6,0.1,11.0,-6.8,-51.3,-28.6,2.6,0.1,11.0,-31.5,-183.8,-29.7,0.0,3.8,6.6,-31.5,-183.8,-29.7,0.0,3.8,6.6,-0.9,-64.1,31.7,0.0,2.9,8.5,-0.9,-64.1,31.7,0.0,2.9,8.5,-389.7,-935.2,-3.8,0.0,2.9,8.5,-389.7,-935.2,-3.8,1.9,0.0,9.8,-389.7,-935.2,-3.8,1
1.3,7.0,-5.2,68.9,-33.1,351.4,1.3,7.0,-5.2,40.6,151.3,-178.1,-36.9,-7.7,-14.5,40.6,151.3,-178.1,-36.9,-7.7,-14.5,-191.7,-54.3,262.3,4.3,2.1,-5.5,-191.7,-54.3,262.3,4.3,2.1,-5.5,213.3,126.1,-124.9,-24.5,1.5,-10.2,213.3,126.1,-124.9,-24.5,1.5,-10.2,-253.5,150.3,149.0,3.6,-2.7,-10.5,-253.5,150.3,149.0,3.6,-2.7,-10.5,287.0,23.8,-32.7,1
-1.1,7.4,-0.8,268.2,116.7,250.4,-1.1,7.4,-0.8,-161.6,105.2,-208.9,-19.5,-26.6,-17.2,-161.6,105.2,-208.9,-19.5,-26.6,-17.2,-85.6,-30.2,304.6,1.8,4.0,-10.7,-85.6,-30.2,304.6,1.8,4.0,-10.7,156.1,206.6,-246.4,-12.0,0.5,-4.5,156.1,206.6,-246.4,-12.0,0.5,-4.5,-200.2,77.4,65.4,6.6,-30.7,-22.0,-200.2,77.4,65.4,6.6,-30.7,-22.0,286.8,24.3,250.5,1
