acc1-1,acc1-2,acc1-3,gyro1-1,gyro1-2,gyro1-3,acc2-1,acc2-2,acc2-3,gyro2-1,gyro2-2,gyro2-3,acc3-1,acc3-2,acc3-3,gyro3-1,gyro3-2,gyro3-3,acc4-1,acc4-2,acc4-3,gyro4-1,gyro4-2,gyro4-3,acc5-1,acc5-2,acc5-3,gyro5-1,gyro5-2,gyro5-3,acc6-1,acc6-2,acc6-3,gyro6-1,gyro6-2,gyro6-3,acc7-1,acc7-2,acc7-3,gyro7-1,gyro7-2,gyro7-3,acc8-1,acc8-2,acc8-3,gyro8-1,gyro8-2,gyro8-3,acc9-1,acc9-2,acc9-3,gyro9-1,gyro9-2,gyro9-3,acc10-1,acc10-2,acc10-3,gyro10-1,gyro10-2,gyro10-3,label
-4.9,10.6,-6.5,-90.7,-11.4,337.0,-4.9,10.6,-6.5,-231.2,-38.2,-315.7,11.1,2.8,-7.0,-231.2,-38.2,-315.7,11.1,2.8,-7.0,137.2,-110.2,150.1,3.2,-25.7,-40.8,137.2,-110.2,150.1,3.2,-25.7,-40.8,69.1,205.1,223.0,-1.2,11.8,-6.7,69.1,205.1,223.0,-1.2,11.8,-6.7,-132.6,43.6,-583.2,8.3,-0.1,-12.4,-132.6,43.6,-583.2,8.3,-0.1,-12.4,122.1,-145.1,190.0,0
-2.1,4.0,0.1,33.1,135.7,0.2,-2.1,4.0,0.1,-91.1,-124.3,-23.0,6.3,11.5,9.8,-91.1,-124.3,-23.0,6.3,11.5,9.8,148.2,178.7,31.3,0.0,3.8,0.0,148.2,178.7,31.3,0.0,3.8,0.0,-118.9,-92.4,-32.0,4.6,11.0,11.3,-118.9,-92.4,-32.0,4.6,11.0,11.3,-104.2,20.4,-37.7,1.6,3.4,-0.6,-104.2,20.4,-37.7,1.6,3.4,-0.6,-100.0,-84.9,-19.3,1
-2.1,0.0,-2.7,-56.4,2.0,27.3,9.9,0.0,5.5,-56.4,2.0,27.3,9.9,0.0,5.5,47.9,-40.3,-225.0,-0.1,-2.7,-1.1,47.9,-40.3,-225.0,-0.1,-2.7,-1.1,-12.1,66.4,4.0,15.3,0.0,1.1,-12.1,66.4,4.0,15.3,0.0,1.1,10.9,1.1,-343.4,6.9,0.0,0.0,10.9,1.1,-343.4,6.9,0.0,0.0,-31.3,14.4,56.6,14.2,0.0,-1.8,-31.3,14.4,56.6,0
15.0,2.6,0.0,42.9,20.3,142.3,15.0,2.6,0.0,42.9,20.3,142.3,3.0,5.5,0.0,42.9,20.3,142.3,3.0,5.5,0.0,25.9,-29.1,29.6,11.0,2.6,0.0,25.9,-29.1,29.6,11.0,2.6,0.0,-21.9,20.5,-59.2,11.0,2.6,0.0,-21.9,20.5,-59.2,0.0,6.1,0.0,-21.9,20.5,-59.2,0.0,6.1,0.0,40.3,-85.3,82.2,14.0,2.8,0.0,40.3,-85.3,82.2,0
2.9,-34.1,-14.2,-11.4,78.1,221.0,2.9,-34.1,-14.2,-53.1,-60.4,195.4,1.1,7.3,0.3,-53.1,-60.4,195.4,1.1,7.3,0.3,150.8,41.5,-186.1,-3.6,-14.9,-7.9,150.8,41.5,-186.1,-3.6,-14.9,-7.9,0.6,109.1,260.4,-5.2,-9.4,-8.8,0.6,109.1,260.4,-5.2,-9.4,-8.8,-206.0,12.4,-172.9,6.9,-1.2,-2.9,-206.0,12.4,-172.9,6.9,-1.2,-2.9,86.2,-69.0,-33.3,0
0.1,2.7,9.8,14.2,-19.3,36.0,0.1,2.7,9.8,-22.9,-86.0,-22.3,0.1,2.7,9.8,-22.9,-86.0,-22.3,2.4,-0.1,11.7,-22.9,-86.0,-22.3,2.4,-0.1,11.7,-24.6,-30.1,-24.1,1.1,2.8,6.9,-24.6,-30.1,-24.1,1.1,2.8,6.9,-1.6,-38.1,21.3,1.1,2.8,6.9,-1.6,-38.1,21.3,0.0,3.2,8.5,-1.6,-38.1,21.3,0.0,3.2,8.5,115.9,289.7,30.4,1
-19.2,-26.3,-12.4,-145.9,97.8,-293.2,-19.2,-26.3,-12.4,-101.2,-20.6,348.3,6.8,1.3,-15.8,-101.2,-20.6,348.3,6.8,1.3,-15.8,248.1,181.3,-279.1,-8.2,-1.3,-4.5,248.1,181.3,-279.1,-8.2,-1.3,-4.5,-163.1,93.7,125.1,13.1,-31.3,-14.3,-163.1,93.7,125.1,13.1,-31.3,-14.3,241.4,35.9,315.4,-2.7,6.4,-4.0,241.4,35.9,315.4,-2.7,6.4,-4.0,-179.1,173.0,-396.2,1
-6.2,1.4,-0.8,329.4,120.1,31.6,-6.2,1.4,-0.8,-182.2,97.4,-57.1,5.3,-25.9,-20.8,-182.2,97.4,-57.1,5.3,-25.9,-20.8,263.6,-6.3,193.4,-5.0,1.0,0.1,263.6,-6.3,193.4,-5.0,1.0,0.1,-194.2,130.6,-69.3,-8.1,-33.6,-18.8,-194.2,130.6,-69.3,-8.1,-33.6,-18.8,101.7,-58.3,315.3,-2.8,4.2,-1.6,101.7,-58.3,315.3,-2.8,4.2,-1.6,-116.1,229.2,-260.5,1
4.6,15.9,-26.9,225.0,-115.5,435.9,4.6,15.9,-26.9,469.4,146.0,-111.9,-5.4,9.5,-6.5,469.4,146.0,-111.9,-5.4,9.5,-6.5,-121.8,-5.2,-512.9,17.6,-4.3,-26.4,-121.8,-5.2,-512.9,17.6,-4.3,-26.4,238.7,-88.8,375.4,4.6,-3.1,-46.7,238.7,-88.8,375.4,4.6,-3.1,-46.7,166.8,315.5,101.7,-3.2,14.9,-4.6,166.8,315.5,101.7,-3.2,14.9,-4.6,-191.5,81.7,-632.0,0
-10.1,1.6,-9.2,-63.6,145.3,63.2,-10.1,1.6,-9.2,-59.4,-36.2,102.7,-5.9,-5.5,-1.5,-59.4,-36.2,102.7,-5.9,-5.5,-1.5,-15.8,-96.7,19.3,-1.1,-7.2,-0.3,-15.8,-96.7,19.3,-1.1,-7.2,-0.3,-69.6,-55.7,-79.7,-1.1,-7.2,-0.3,-34.7,116.1,-72.6,-1.5,-3.5,-10.4,-34.7,116.1,-72.6,-7.6,1.2,-9.1,-34.7,116.1,-72.6,-7.6,1.2,-9.1,12.8,116.8,109.8,1
6.5,8.2,-9.5,37.9,-255.1,-519.1,6.5,8.2,-9.5,182.8,-66.1,76.8,-10.3,-34.2,-37.6,182.8,-66.1,76.8,-10.3,-34.2,-37.6,41.8,188.5,296.7,-4.4,15.0,-9.3,41.8,188.5,296.7,-4.4,15.0,-9.3,-136.0,-106.4,-540.3,6.1,5.9,-11.7,-136.0,-106.4,-540.3,6.1,5.9,-11.7,203.6,-76.2,52.4,-7.4,-29.5,-37.6,203.6,-76.2,52.4,-7.4,-29.5,-37.6,21.2,183.9,318.7,0
-11.5,1.6,-4.9,91.9,204.1,-277.2,-11.5,1.6,-4.9,-201.9,33.7,93.9,11.5,-22.3,-30.7,-201.9,33.7,93.9,11.5,-22.3,-30.7,214.3,175.4,254.8,-3.6,7.8,-1.5,214.3,175.4,254.8,-3.6,7.8,-1.5,-203.0,35.5,-213.0,-24.5,-21.9,-23.1,-203.0,35.5,-213.0,-24.5,-21.9,-23.1,-65.6,-69.8,355.6,7.2,8.2,-15.7,-65.6,-69.8,355.6,7.2,8.2,-15.7,143.5,220.5,-268.7,1
0.1,2.9,0.1,-61.9,57.1,-8.2,2.6,14.9,-9.8,-61.9,57.1,-8.2,2.6,14.9,-9.8,95.4,-32.2,75.7,-1.5,3.0,0.0,95.4,-32.2,75.7,-1.5,3.0,0.0,-111.1,64.5,12.2,5.1,13.5,-6.8,-111.1,64.5,12.2,5.1,13.5,-6.8,141.6,-8.6,60.4,-4.5,4.6,-2.2,141.6,-8.6,60.4,-4.5,4.6,-2.2,-97.3,13.9,1.7,8.3,9.8,-4.6,-97.3,13.9,1.7,1
1.3,20.0,-3.8,104.5,-29.1,-289.8,1.3,20.0,-3.8,-44.9,-266.1,9.0,4.3,0.0,-12.0,-44.9,-266.1,9.0,4.3,0.0,-12.0,-19.5,160.9,182.1,-2.5,31.3,30.2,-19.5,160.9,182.1,-2.5,31.3,30.2,201.0,-24.4,-230.1,0.9,20.7,-6.0,201.0,-24.4,-230.1,0.9,20.7,-6.0,-84.3,-347.2,-97.5,3.0,1.3,-8.3,-84.3,-347.2,-97.5,3.0,1.3,-8.3,-15.2,145.4,153.0,0
1.6,-3.6,15.3,-31.1,148.0,-19.1,1.6,-3.6,15.3,32.8,-14.9,92.3,4.1,-1.6,20.2,32.8,-14.9,92.3,4.1,-1.6,20.2,35.2,-48.5,19.3,0.0,-2.1,-3.8,35.2,-48.5,19.3,0.0,-2.1,-3.8,-20.3,61.8,-8.5,0.0,0.0,26.0,-20.3,61.8,-8.5,0.0,0.0,26.0,46.8,-85.9,33.7,0.0,-0.3,4.6,46.8,-85.9,33.7,0.0,-0.3,4.6,81.3,-138.3,-17.0,0
-3.5,0.4,5.2,115.3,55.9,-178.1,-3.5,0.4,5.2,-131.0,-6.1,260.9,-1.4,7.0,-15.2,-131.0,-6.1,260.9,14.3,16.2,-16.5,-131.0,-6.1,260.9,14.3,16.2,-16.5,65.5,-268.0,-287.0,0.9,1.2,1.4,65.5,-268.0,-287.0,0.9,1.2,1.4,91.4,164.4,159.7,-3.6,8.9,-25.3,91.4,164.4,159.7,-3.6,8.9,-25.3,-2.7,149.0,91.8,-1.9,4.0,4.1,-2.7,149.0,91.8,0
4.0,1.0,15.8,-337.0,-871.3,-503.9,4.0,1.0,15.8,-73.8,-94.8,-52.2,0.5,3.2,0.0,-73.8,-94.8,-52.2,0.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,15.5,-35.9,-149.4,-63.8,4.7,2.8,1.5,-35.9,-149.4,-63.8,4.7,2.8,1.5,-33.8,11.5,44.3,-1.8,1.2,13.6,-33.8,11.5,44.3,-1.8,1.2,13.6,-71.5,-306.5,-74.6,1
3.0,0.0,0.0,18.7,-6.6,-161.2,15.4,-3.5,0.0,18.7,-6.6,-161.2,15.4,-3.5,0.0,-0.9,95.7,86.6,2.0,-0.1,-0.1,-0.9,95.7,86.6,2.0,-0.1,-0.1,5.7,-29.5,-64.2,21.5,-3.6,0.0,5.7,-29.5,-64.2,21.5,-3.6,0.0,-2.5,57.1,194.5,3.7,0.4,0.0,-2.5,57.1,194.5,3.7,0.4,0.0,1.1,-34.0,-45.9,22.0,-3.1,0.0,1.1,-34.0,-45.9,0
-1.0,0.0,-2.9,6.1,14.8,-1.3,1.6,0.0,-20.5,6.1,14.8,-1.3,1.6,0.0,-20.5,-29.6,-48.5,11.1,4.2,2.2,-6.2,-29.6,-48.5,11.1,4.2,2.2,-6.2,96.8,-77.6,-46.9,-5.9,-2.8,-12.3,96.8,-77.6,-46.9,-5.9,-2.8,-12.3,-61.4,88.2,27.8,4.1,2.3,-4.3,-61.4,88.2,27.8,4.1,2.3,-4.3,96.6,-70.8,-47.3,-5.0,-2.6,-12.3,96.6,-70.8,-47.3,1
4.4,5.1,0.0,-21.1,-34.5,-94.1,4.4,5.1,0.0,-31.3,8.5,15.1,-0.8,9.0,11.3,-31.3,8.5,15.1,-0.8,9.0,11.3,-28.0,-52.4,-143.8,3.8,4.4,-1.2,-28.0,-52.4,-143.8,3.8,4.4,-1.2,-32.7,-2.1,26.4,0.0,11.7,9.8,-32.7,-2.1,26.4,0.0,11.7,9.8,-43.1,-50.8,-61.6,4.1,4.6,0.0,-43.1,-50.8,-61.6,4.1,4.6,0.0,2.3,20.6,29.4,1
11.9,8.4,0.0,-87.5,341.0,170.8,11.9,8.4,0.0,149.0,-84.2,-195.9,11.6,8.1,-7.9,149.0,-84.2,-195.9,-0.5,0.9,-0.5,149.0,-84.2,-195.9,-0.5,0.9,-0.5,-65.1,47.6,128.2,19.8,2.2,-11.3,-65.1,47.6,128.2,19.8,2.2,-11.3,123.6,-30.3,119.6,19.8,2.2,-11.3,23.6,15.0,-49.0,-2.9,-2.2,4.0,23.6,15.0,-49.0,5.6,5.6,-27.5,23.6,15.0,-49.0,0
0.0,0.0,9.8,-6.2,30.0,-29.9,2.8,1.6,9.8,-6.2,30.0,-29.9,2.8,1.6,9.8,-118.3,-997.4,-141.9,2.8,1.6,9.8,-118.3,-997.4,-141.9,0.1,4.3,6.0,-118.3,-997.4,-141.9,0.1,4.3,6.0,-17.8,-95.1,25.6,-0.1,-0.1,9.8,-17.8,-95.1,25.6,-0.1,-0.1,9.8,-17.0,-80.7,-42.0,-0.1,-0.1,9.8,-17.0,-80.7,-42.0,2.7,0.0,9.8,-17.0,-80.7,-42.0,1
0.0,3.4,5.0,-33.6,-141.3,-29.2,0.0,3.4,5.0,8.1,-87.3,19.4,0.1,1.6,9.8,8.1,-87.3,19.4,0.1,1.6,9.8,-45.2,-201.8,-36.7,4.7,0.1,11.8,-45.2,-201.8,-36.7,4.7,0.1,11.8,-45.2,-201.8,-36.7,4.7,0.1,11.8,-26.0,-17.3,-16.9,0.1,3.9,5.7,-26.0,-17.3,-16.9,0.1,3.9,5.7,11.1,-67.9,24.5,1.5,-0.1,9.8,11.1,-67.9,24.5,1
13.7,12.7,-3.1,131.2,-359.1,39.0,3.0,0.5,2.7,131.2,-359.1,39.0,3.0,0.5,2.7,7.8,191.3,28.7,14.2,14.3,-29.9,7.8,191.3,28.7,14.2,14.3,-29.9,55.5,292.1,-166.6,-3.2,1.0,1.8,55.5,292.1,-166.6,-3.2,1.0,1.8,33.6,-178.4,-12.7,-3.2,1.0,1.8,-18.9,275.2,178.3,13.8,9.7,1.9,-18.9,275.2,178.3,3.6,4.8,-0.8,-18.9,275.2,178.3,0
5.0,-1.5,-12.4,7.3,-43.8,-16.8,5.0,-1.5,-12.4,12.2,-115.6,52.9,3.5,-1.8,-6.7,12.2,-115.6,52.9,3.5,-1.8,-6.7,52.0,53.7,64.8,4.0,-1.9,-2.1,52.0,53.7,64.8,4.0,-1.9,-2.1,28.5,-54.4,27.9,7.3,-2.5,-16.3,28.5,-54.4,27.9,7.3,-2.5,-16.3,-6.4,84.1,31.6,0.0,1.6,1.3,-6.4,84.1,31.6,0.0,1.6,1.3,9.2,-72.5,9.0,0
0.3,6.2,1.1,-56.2,-4.0,296.5,0.3,6.2,1.1,-206.9,137.0,-187.8,-17.3,-11.5,-19.7,-206.9,137.0,-187.8,-17.3,-11.5,-19.7,-75.7,38.9,316.2,0.8,4.5,-3.2,-75.7,38.9,316.2,0.8,4.5,-3.2,-35.5,135.5,-316.4,-13.8,-10.0,-9.1,-35.5,135.5,-316.4,-13.8,-10.0,-9.1,-163.2,61.8,272.2,6.5,-2.9,-11.5,-163.2,61.8,272.2,6.5,-2.9,-11.5,198.6,101.8,-206.6,1
14.3,2.0,0.1,-69.1,50.6,-167.8,6.7,4.2,-0.1,-69.1,50.6,-167.8,6.7,4.2,-0.1,42.6,-32.3,136.6,6.7,4.2,-0.1,42.6,-32.3,136.6,8.1,4.0,-0.1,42.6,-32.3,136.6,8.1,4.0,-0.1,-114.1,79.8,-124.9,13.9,2.2,0.0,-114.1,79.8,-124.9,13.9,2.2,0.0,45.6,22.2,155.7,0.0,6.3,0.0,45.6,22.2,155.7,0.0,6.3,0.0,37.9,-74.7,47.6,0
-5.0,7.7,4.2,194.1,292.2,147.5,-5.0,7.7,4.2,-152.0,-194.7,-175.7,-11.6,5.8,-38.2,-152.0,-194.7,-175.7,-11.6,5.8,-38.2,-62.8,81.0,322.2,4.5,14.4,-5.4,-62.8,81.0,322.2,4.5,14.4,-5.4,-74.9,199.3,-384.7,-15.4,5.9,-14.3,-74.9,199.3,-384.7,-15.4,5.9,-14.3,-270.1,-96.2,203.5,16.0,7.1,-23.5,-270.1,-96.2,203.5,16.0,7.1,-23.5,35.5,343.0,-80.5,1
-2.4,0.1,7.5,-82.0,-7.2,-23.3,-2.4,0.1,7.5,11.0,-1.6,7.2,-0.1,2.2,-20.4,11.0,-1.6,7.2,-0.1,2.2,-20.4,-31.2,55.6,-30.2,-3.2,1.8,8.1,-31.2,55.6,-30.2,-3.2,1.8,8.1,-29.8,-17.7,-33.5,1.6,0.0,-20.4,-29.8,-17.7,-33.5,1.6,0.0,-20.4,-12.1,132.0,-21.5,-2.6,0.1,9.8,-12.1,132.0,-21.5,-2.6,0.1,9.8,-25.3,-10.6,18.1,0
0.0,4.6,6.5,-20.2,-135.5,-8.2,0.0,4.6,6.5,11.5,-8.9,30.5,0.0,1.7,9.8,11.5,-8.9,30.5,0.0,1.7,9.8,63.8,153.2,-21.7,0.0,1.7,9.8,63.8,153.2,-21.7,2.3,0.0,10.9,63.8,153.2,-21.7,2.3,0.0,10.9,-40.1,-193.0,-37.6,1.8,3.1,7.4,-40.1,-193.0,-37.6,1.8,3.1,7.4,-23.8,-101.1,9.1,1.8,3.1,7.4,-23.8,-101.1,9.1,1
2.5,7.8,-10.7,25.8,-61.3,357.8,2.5,7.8,-10.7,220.5,176.2,-236.7,-8.6,2.7,-1.0,220.5,176.2,-236.7,-8.6,2.7,-1.0,-196.1,108.2,-129.9,7.7,-26.0,-29.1,-196.1,108.2,-129.9,7.7,-26.0,-29.1,9.1,-119.2,296.3,1.6,7.5,-5.4,9.1,-119.2,296.3,1.6,7.5,-5.4,139.8,235.7,-399.3,-8.4,-1.5,-1.9,139.8,235.7,-399.3,-8.4,-1.5,-1.9,-179.3,124.2,73.0,0
-11.3,-4.5,-5.8,112.1,191.8,-299.9,-11.3,-4.5,-5.8,-164.4,109.8,167.5,15.8,-19.1,-25.6,-164.4,109.8,167.5,15.8,-19.1,-25.6,380.4,4.1,17.4,-4.0,5.6,-1.2,380.4,4.1,17.4,-4.0,5.6,-1.2,-196.4,160.7,-158.8,-10.3,-33.0,-22.1,-196.4,160.7,-158.8,-10.3,-33.0,-22.1,70.5,-26.3,301.7,0.0,1.7,-3.0,70.5,-26.3,301.7,0.0,1.7,-3.0,-89.3,11.6,-251.0,1
-2.9,3.8,-1.7,114.6,174.9,50.1,-2.9,3.8,-1.7,-79.8,-94.8,13.7,9.8,13.3,7.4,-79.8,-94.8,13.7,9.8,13.3,7.4,98.0,165.0,47.2,-4.3,3.4,-0.1,98.0,165.0,47.2,-4.3,3.4,-0.1,-52.3,-116.5,-5.8,9.8,13.4,5.3,-52.3,-116.5,-5.8,9.8,13.4,5.3,100.1,151.2,55.2,-4.2,4.0,0.0,100.1,151.2,55.2,-4.2,4.0,0.0,-40.6,-121.6,9.4,1
14.2,1.5,1.5,-75.4,34.0,-203.1,14.2,1.5,1.5,-75.4,34.0,-203.1,7.0,4.0,0.0,-75.4,34.0,-203.1,7.0,4.0,0.0,32.9,-19.0,146.4,9.8,3.8,0.0,32.9,-19.0,146.4,9.8,3.8,0.0,-100.3,73.1,-117.6,9.8,3.8,0.0,-100.3,73.1,-117.6,13.6,2.4,0.0,-100.3,73.1,-117.6,13.6,2.4,0.0,31.0,21.8,106.8,-2.8,6.9,0.0,31.0,21.8,106.8,0
-2.9,-1.1,-9.8,-261.1,83.1,-279.9,-2.9,-1.1,-9.8,-57.2,24.5,278.7,36.9,19.0,-13.8,-57.2,24.5,278.7,36.9,19.0,-13.8,244.3,287.0,-118.8,-7.2,1.7,-2.6,244.3,287.0,-118.8,-7.2,1.7,-2.6,-273.4,12.1,134.0,17.3,-20.3,-20.6,-273.4,12.1,134.0,17.3,-20.3,-20.6,237.7,70.9,192.7,-3.5,6.6,-11.3,237.7,70.9,192.7,-3.5,6.6,-11.3,-335.8,115.5,-130.0,1
-21.6,-30.5,-15.3,-186.3,186.2,-196.3,-21.6,-30.5,-15.3,-98.9,-3.9,303.7,2.3,3.0,-12.7,-98.9,-3.9,303.7,2.3,3.0,-12.7,92.8,270.6,-324.3,-9.7,-1.8,-7.4,92.8,270.6,-324.3,-9.7,-1.8,-7.4,-195.1,74.2,127.4,17.2,-21.6,-30.9,-195.1,74.2,127.4,17.2,-21.6,-30.9,329.2,112.3,172.8,-2.9,4.3,-3.4,329.2,112.3,172.8,-2.9,4.3,-3.4,-208.8,67.3,-183.4,1
-3.7,2.4,3.8,48.6,-34.5,-43.2,3.6,-0.1,-20.6,48.6,-34.5,-43.2,3.6,-0.1,-20.6,-91.5,-82.8,53.1,-0.1,2.6,4.7,-91.5,-82.8,53.1,-0.1,2.6,4.7,35.2,-18.3,-50.5,0.0,0.0,-17.9,35.2,-18.3,-50.5,0.0,0.0,-17.9,-23.9,-35.0,8.5,-1.4,1.2,3.7,-23.9,-35.0,8.5,-1.4,1.2,3.7,5.6,-13.1,-34.6,0.0,0.0,-19.3,5.6,-13.1,-34.6,0
-3.2,11.0,-2.3,258.8,-0.1,-53.9,-3.2,11.0,-2.3,-54.9,-15.8,-409.5,11.9,-15.5,-18.3,-54.9,-15.8,-409.5,11.9,-15.5,-18.3,68.1,-36.9,371.8,3.9,-5.1,-25.9,68.1,-36.9,371.8,3.9,-5.1,-25.9,326.0,-147.8,-111.9,-9.0,13.6,0.0,326.0,-147.8,-111.9,-9.0,13.6,0.0,-141.3,58.8,-376.7,10.8,-11.4,-19.7,-141.3,58.8,-376.7,10.8,-11.4,-19.7,78.9,-124.1,315.6,0
-4.9,-0.6,-9.7,22.2,-112.1,-81.1,-4.9,-0.6,-9.7,-50.7,132.6,-90.7,-6.7,3.5,-9.8,-50.7,132.6,-90.7,-6.7,3.5,-9.8,-75.7,91.5,133.4,-6.7,3.5,-9.8,-32.9,-74.6,30.4,-8.9,-1.2,-4.1,-32.9,-74.6,30.4,-1.0,-6.8,-1.0,-32.9,-74.6,30.4,-1.0,-6.8,-1.0,-57.9,-100.4,-49.1,-3.1,-3.2,-8.5,-57.9,-100.4,-49.1,-3.1,-3.2,-8.5,11.4,48.7,-87.8,1
4.2,13.2,-5.9,-78.2,38.9,11.1,4.2,13.2,-5.9,113.1,-11.1,57.6,-5.3,3.7,0.0,113.1,-11.1,57.6,-5.3,3.7,0.0,-70.6,-12.3,-8.3,4.9,8.1,-2.0,-70.6,-12.3,-8.3,4.9,8.1,-2.0,106.9,55.2,41.6,-6.1,6.9,-6.6,106.9,55.2,41.6,-6.1,6.9,-6.6,-21.4,-54.0,7.9,4.5,3.4,0.0,-21.4,-54.0,7.9,4.5,3.4,0.0,127.6,80.4,-17.3,1
6.6,-14.6,-16.5,-124.1,-136.2,-57.2,6.6,-14.6,-16.5,-138.3,-3.6,164.8,3.9,2.1,-0.2,-138.3,-3.6,164.8,3.9,2.1,-0.2,114.8,-32.8,-163.8,-6.7,-25.9,-11.5,114.8,-32.8,-163.8,-6.7,-25.9,-11.5,19.0,87.6,261.5,-4.1,2.3,1.3,19.0,87.6,261.5,-4.1,2.3,1.3,-231.0,8.8,-222.6,7.6,-3.7,-5.5,-231.0,8.8,-222.6,7.6,-3.7,-5.5,93.2,-82.0,106.9,0
-2.0,-2.9,-23.6,-185.3,30.6,-98.9,-2.0,-2.9,-23.6,112.8,91.0,115.4,-1.3,-0.6,-2.7,112.8,91.0,115.4,-1.3,-0.6,-2.7,-122.8,-121.9,-24.2,10.0,6.2,-16.4,-122.8,-121.9,-24.2,10.0,6.2,-16.4,85.5,201.5,-31.7,-1.7,0.2,-9.6,85.5,201.5,-31.7,-1.7,0.2,-9.6,-81.9,-26.5,154.9,6.2,7.6,-4.5,-81.9,-26.5,154.9,6.2,7.6,-4.5,-148.8,8.9,-168.9,1
0.0,1.5,9.8,-30.4,-116.1,5.1,0.0,4.0,7.8,-30.4,-116.1,5.1,0.0,1.5,9.8,-14.6,-60.9,-23.5,2.5,0.0,11.2,-14.6,-60.9,-23.5,2.5,0.0,11.2,-72.0,-471.3,-32.8,0.0,3.7,6.8,-72.0,-471.3,-32.8,0.0,3.7,6.8,0.7,-65.2,24.1,0.0,3.7,6.8,0.7,-65.2,24.1,0.0,2.5,9.8,0.7,-65.2,24.1,0.0,2.5,9.8,-22.3,-77.8,-23.5,1
1.0,2.7,8.0,9.0,-31.9,22.3,1.0,2.7,8.0,9.0,-31.9,22.3,0.1,3.6,7.8,9.0,-31.9,22.3,0.1,3.6,7.8,-132.6,-361.8,-2.7,-0.1,-0.1,9.8,-132.6,-361.8,-2.7,-0.1,-0.1,9.8,-10.4,-50.3,-32.9,2.4,1.3,9.8,-10.4,-50.3,-32.9,2.4,1.3,9.8,-10.4,-50.3,-32.9,2.4,1.3,9.8,-86.8,-766.9,-72.8,0.1,3.8,7.0,-86.8,-766.9,-72.8,1
0.0,3.5,0.3,-61.3,-52.3,-39.1,0.0,3.5,0.3,100.4,490.1,236.5,0.7,0.0,16.0,100.4,490.1,236.5,0.7,0.0,16.0,-68.4,-53.6,-36.9,2.8,2.5,1.1,-68.4,-53.6,-36.9,2.8,2.5,1.1,24.8,738.4,319.0,-2.0,0.0,18.3,24.8,738.4,319.0,-2.0,0.0,18.3,-56.1,-188.6,-18.1,4.5,4.7,1.2,-56.1,-188.6,-18.1,4.5,4.7,1.2,-182.1,-330.9,-114.9,1
1.4,1.9,-1.3,-104.4,12.4,190.0,22.4,4.4,-9.8,-104.4,12.4,190.0,22.4,4.4,-9.8,142.1,-20.6,220.0,22.4,4.4,-9.8,74.4,0.9,-137.9,-3.3,-1.2,2.2,74.4,0.9,-137.9,5.8,5.0,-13.4,74.4,0.9,-137.9,5.8,5.0,-13.4,-167.2,237.8,207.1,5.8,5.0,-13.4,37.6,-444.6,-129.6,7.6,13.5,-5.4,37.6,-444.6,-129.6,7.6,13.5,-5.4,41.1,226.8,65.5,0
-1.0,-7.8,-0.1,-47.2,-78.6,101.7,-1.0,-7.8,-0.1,-29.4,-143.8,-56.3,-3.5,-2.6,-10.2,-29.4,-143.8,-56.3,-3.5,-2.6,-10.2,-113.6,101.0,-121.8,-11.3,5.1,-4.9,-113.6,101.0,-121.8,-11.3,5.1,-4.9,-1.1,27.6,150.7,-10.8,-0.4,0.5,-1.1,27.6,150.7,-10.8,-0.4,0.5,-128.7,-115.4,-17.2,2.4,-7.1,1.1,-128.7,-115.4,-17.2,2.4,-7.1,1.1,-111.6,-52.0,-110.1,1
15.4,-10.0,-10.7,-116.0,139.9,185.2,15.4,-10.0,-10.7,318.0,-2.8,-199.4,-9.1,-0.2,-3.6,318.0,-2.8,-199.4,-9.1,-0.2,-3.6,-75.7,199.8,10.4,7.1,-38.7,2.1,-75.7,199.8,10.4,7.1,-38.7,2.1,255.9,-67.9,249.3,-2.0,3.5,-3.7,255.9,-67.9,249.3,-2.0,3.5,-3.7,-96.0,143.1,-232.2,-6.4,-29.7,-24.5,-96.0,143.1,-232.2,-6.4,-29.7,-24.5,60.1,115.4,39.6,1
-14.1,-1.4,-29.0,-272.4,19.5,181.9,-14.1,-1.4,-29.0,-92.6,-399.9,-112.5,8.6,13.5,-2.7,-92.6,-399.9,-112.5,8.6,13.5,-2.7,227.9,118.5,-314.5,-24.3,-4.1,-7.9,227.9,118.5,-314.5,-24.3,-4.1,-7.9,-282.9,-28.8,201.5,-13.7,-1.3,-33.6,-282.9,-28.8,201.5,-13.7,-1.3,-33.6,-55.2,-302.9,-1.3,1.9,18.2,-0.4,-55.2,-302.9,-1.3,1.9,18.2,-0.4,194.6,149.7,-343.1,0
-21.4,-4.6,-5.8,-108.7,-113.3,-376.5,3.2,2.0,-0.1,-108.7,-113.3,-376.5,3.2,2.0,-0.1,-6.7,13.7,-22.6,-23.2,-5.0,-3.3,-6.7,13.7,-22.6,-23.2,-5.0,-3.3,-205.7,-112.5,-640.1,4.8,2.7,-0.1,-205.7,-112.5,-640.1,4.8,2.7,-0.1,16.1,17.0,-46.6,-21.4,-3.2,-4.0,16.1,17.0,-46.6,-21.4,-3.2,-4.0,-186.3,-181.5,-850.2,4.1,3.6,2.2,-186.3,-181.5,-850.2,0
